id	E17.5KO1	E17.5KO2	E17.5KO3	E17.5WT1	E17.5WT2	E17.5WT3
1416979_at	12.85159398	12.79350322	12.77879684	12.60035651	12.58269844	12.25928589
1416980_at	3.412626883	3.770006913	5.068134314	2.86814743	2.540318025	3.547271565
1416981_at	9.648683645	9.397359881	9.631795533	9.601459075	9.973665772	10.1081657
1416982_at	9.053679377	9.31447345	9.167794196	9.556015631	9.260995909	9.465260332
1416983_s_at	9.759265393	9.559459366	9.780404991	9.600323998	9.721521756	9.95914688
1416984_at	10.06143367	9.905858212	10.16632971	10.15366958	10.2831749	10.05121894
1416985_at	10.34018294	10.27502065	10.41888747	10.05123712	10.18298323	10.27501288
1416986_a_at	8.48400602	8.45201032	8.275965826	8.462699773	7.963538338	8.262626068
1416987_at	6.503929016	5.669643287	5.692142022	6.135021269	6.58174489	6.108773919
1416988_at	10.23381904	10.1397544	10.5094921	10.23858326	10.28731222	10.55710518
1416989_at	10.35317809	10.38244483	10.08361079	9.781438246	9.636797111	9.775769555
1416990_at	9.905943697	10.04066998	10.32618672	9.813528531	9.736643493	9.806923368
1416991_at	9.249573679	9.693875017	9.675684183	9.622245148	9.389427221	9.096399145
1416992_at	7.797328395	8.05136306	8.035950972	8.085604944	8.467285717	8.237952287
1416993_at	10.02857679	10.07980832	9.980494673	10.03650792	10.04648589	10.0943731
1416994_at	8.105835075	8.623429307	8.403925838	8.418448889	8.057622975	8.428432216
1416995_at	9.455937831	8.95783366	8.988836042	8.801694639	8.934655858	9.121938583
1416996_at	9.058499716	8.880887436	8.81664116	8.510092624	8.528131868	8.873426304
1416997_a_at	6.207142514	6.804544482	6.052374783	7.13876877	6.519613203	6.675029425
1416998_at	10.95445777	10.88606485	10.97013933	10.84598453	10.62811366	10.65857079
1416999_at	9.29928139	9.283854608	9.08777496	9.458352037	9.367224992	9.524867017
1417000_at	8.273547704	8.047772283	8.038385642	8.655097879	8.282298957	8.511611441
1417001_a_at	12.17155168	12.56014449	12.00396086	11.91500815	12.17491432	12.11217894
1417002_at	11.25110657	11.33632518	11.2424816	11.32783677	11.3358115	11.23966499
1417003_at	6.666344181	7.49179811	6.897437048	6.771112585	7.283288923	6.444903581
1417004_at	11.20572298	10.86424866	11.34776393	10.87682495	10.65730454	10.73665772
1417005_at	7.332332641	7.736629689	7.83170086	7.923870527	8.616141104	8.490995463
1417006_at	9.801819613	9.997151001	9.627428671	9.739365479	9.478429378	9.565470729
1417007_a_at	12.59113178	12.36668137	12.3865263	12.30522925	12.1566681	12.1392747
1417008_at	8.87085935	8.304732047	8.867541075	9.142531099	9.478299208	9.058637187
1417009_at	7.064842171	6.810939663	7.038415535	7.480471497	7.447715078	8.181473668
1417010_at	10.4283294	10.33657673	10.38650318	10.38197468	10.43847761	10.8192139
1417011_at	9.461923908	9.45805095	9.657995499	10.07810421	9.586344083	9.688395041
1417012_at	8.533807124	8.222567392	8.553178072	8.252367518	8.586621447	8.769570533
1417013_at	9.478266247	9.567696063	9.528608326	10.02753494	9.699800416	10.26342191
1417014_at	8.754220431	8.59793956	8.545122986	9.226972507	8.837001746	9.229260355
1417015_at	5.695654532	5.924024989	6.630175809	6.770012561	5.302353682	6.413505297
1417016_at	9.486310548	9.414223638	9.455541509	9.587675182	9.509251989	9.61913776
1417017_at	8.038353168	8.183004745	7.368998824	7.011720418	6.555236151	6.482117952
1417018_at	10.67133914	10.44360728	10.69735438	11.1156073	11.31148899	11.17884951
1417019_a_at	8.377585459	8.39792928	8.049892879	8.336240784	8.909126414	8.991037413
1417020_at	2.999679881	5.48616606	5.74236271	2.572645375	4.725017248	5.119912445
1417021_a_at	7.879871177	8.238562173	7.898293946	7.595959012	8.336791186	8.091558953
1417022_at	6.27630585	6.487467995	5.938778527	6.430870943	6.508925173	7.07438445
1417023_a_at	14.40219367	14.00603065	13.82987675	13.38141097	13.39578	13.68000148
1417024_at	10.4808584	10.45596444	10.49097956	10.90239434	11.14859062	10.73115458
1417025_at	8.502598581	7.850719486	8.26859953	7.983118939	8.367075204	8.220787039
1417026_at	10.84625733	10.72843863	11.0908693	11.02886165	11.07957963	10.93321387
1417027_at	9.274685039	9.299710552	9.334812232	10.03745155	10.29571915	10.23134499
1417028_a_at	9.137762209	9.194352936	9.418511876	9.863061032	9.50003092	9.7299787
1417029_a_at	7.096599881	7.323022187	6.543372032	7.237283347	6.914979892	7.504184076
1417030_at	6.374409324	7.01104181	6.737172418	7.041217258	6.977622746	7.042125544
1417031_at	6.599425354	7.220043816	6.591761302	6.49896307	6.817706886	6.728995426
1417032_at	9.665121314	10.13434351	9.77012437	10.31966972	10.3342104	10.20955246
1417033_at	8.552238074	8.671960948	8.485138145	9.323504031	8.570289681	8.338555926
1417034_at	10.28287205	10.30070208	10.14866563	9.965796246	9.751668328	9.592385998
1417035_at	9.323678926	9.235203806	8.788690007	8.980971086	8.979157842	9.057370286
1417036_at	3.105352719	4.579859628	5.728044131	3.708382961	2.126795243	2.11467019
1417037_at	9.414912017	9.305497431	9.630695057	9.887068157	9.915816228	9.940721559
1417038_at	11.44569348	11.07903723	11.54603616	10.97293299	11.14471233	11.06424707
1417039_a_at	11.07891227	10.89834152	11.26347496	11.13358961	11.34347258	11.31760637
1417040_a_at	10.05127622	10.07986193	9.965389946	9.614132959	9.808222585	9.758617298
1417041_at	10.23807269	10.19922496	10.26881886	10.06033328	10.07929972	10.10296369
1417042_at	8.921464248	8.685646294	8.833432424	8.683227172	7.98138681	8.513157683
1417043_at	6.459386043	6.651797849	6.890024705	7.288338468	6.97218131	7.100940261
1417044_at	9.35098879	9.41404824	9.435255125	9.722157761	9.568525634	9.462167787
1417045_at	8.024869781	7.71127362	8.252086703	8.159534508	8.015352111	8.250017058
1417046_at	9.428958169	9.392579616	9.31397136	9.233489246	9.312399172	9.254312723
1417047_at	10.79446144	10.79857736	10.77840135	9.997934719	9.896881245	9.608770839
1417048_at	8.3411804	8.443541647	8.016894024	7.620324041	7.228971869	6.247663991
1417049_at	5.16788622	5.990613225	4.30630104	4.729537648	6.045983351	6.33523265
1417050_at	7.678375315	7.45205757	7.069093457	6.56702919	7.434380827	7.358096281
1417051_at	4.910500742	5.255786601	2.086514336	3.595200082	1.99263667	1.778306844
1417052_at	11.66306862	11.64513328	11.66906968	11.72983005	11.7301941	11.46338428
1417053_at	11.19831467	11.28180463	11.33362014	11.35795128	11.32157369	11.20837253
1417054_a_at	11.95485535	11.85350358	12.14031004	11.80164649	11.85237671	11.87862346
1417055_at	11.47500993	11.79604799	11.58228628	11.33989172	11.62578006	11.56400439
1417056_at	11.40136917	11.64368086	11.59792835	11.35091647	11.41607438	11.266386
1417057_a_at	10.79946619	10.70054421	10.92570124	11.05282787	10.90833909	11.07729652
1417058_a_at	11.2306432	11.0480599	11.36006784	11.25560459	11.59674888	11.5047128
1417059_at	11.12937163	11.0082443	11.26654383	11.29088777	11.341504	11.50343699
1417060_at	9.517477852	9.609290287	9.574716477	9.345309593	9.271710358	9.381559518
1417061_at	9.735790497	9.729459245	9.514834963	10.31439427	10.40542798	10.55813119
1417062_at	9.790005827	9.667555148	9.61220774	9.477115176	9.718616928	9.534128728
1417063_at	10.04548253	10.02616962	9.983276828	10.08902306	10.26944517	10.26898306
1417064_at	10.18832146	10.52240015	10.3676702	10.1004577	10.15332849	10.043375
1417065_at	10.37148801	10.86205118	10.93979955	10.60743393	10.85296296	11.02551621
1417066_at	8.874260329	8.627887285	8.898499092	9.140845361	9.359602873	9.624635082
1417067_s_at	6.063617541	4.495096767	5.492321783	5.37142401	6.687707415	6.151923897
1417068_a_at	11.2832834	11.39080337	11.31353651	10.8967097	11.10652111	11.17152115
1417069_a_at	9.35221257	9.165751957	9.093566413	9.055212765	8.481917291	8.899235885
1417070_at	2.473262997	3.847644861	2.367952853	2.528795521	3.579497515	3.740993992
1417071_s_at	6.283801582	6.483597649	6.896318494	7.084938493	7.214474379	7.123854299
1417072_at	5.77858611	3.826481271	4.357037609	4.319742714	2.903685221	5.564558876
1417073_a_at	10.18637798	9.864734693	10.22448398	10.10073195	10.45433918	10.66030299
1417074_at	4.985657362	3.825872577	1.613554058	5.31403853	3.340808536	5.513087957
1417075_at	10.74282041	10.60030098	10.58070611	10.66082372	10.64635784	10.61186617
1417076_at	3.262171391	3.963716928	3.166467455	4.565214352	2.799271089	5.668570429
1417077_at	10.12543408	10.04002654	10.14838968	9.716688616	9.553092473	9.450800045
1417078_at	6.331450405	6.377017706	6.641995478	6.130385165	5.543706842	3.114890453
1417079_s_at	6.929658271	7.348210685	6.333469807	3.14016051	6.600006059	4.761567949
1417080_a_at	9.281656121	9.327877911	9.380083841	9.11709831	9.166446268	9.102197296
1417081_a_at	11.48250604	11.29997995	11.68944215	10.89467222	11.06814438	11.07302351
1417082_at	12.53280756	12.37866558	12.63308503	12.65028119	12.78350053	12.85502278
1417083_at	12.60091735	12.68680697	12.8807448	12.54161069	12.74985582	12.46703992
1417084_at	9.916437497	9.565268783	9.491940176	9.440744091	7.780499421	8.372318861
1417085_at	3.237659834	3.530222732	2.581705993	3.722047958	2.295193629	2.80646447
1417086_at	10.39193003	10.45559877	10.23067255	10.49425035	10.19970558	10.37483185
1417087_at	11.10459593	11.2367964	11.07053859	10.92501362	10.27194481	11.23724245
1417088_at	8.690784529	8.993876797	8.922346634	9.074415595	8.86685563	9.476490068
1417089_a_at	11.84150519	11.81593432	11.78684216	10.94337117	10.59704819	10.40208178
1417090_at	12.3538194	12.36550022	12.46938973	12.36190384	12.46840137	12.43287531
1417091_at	9.220895453	9.335139632	9.344080825	9.378454739	9.558046174	9.399597603
1417092_at	10.92945126	10.74930882	11.13924514	11.18881682	11.71747768	11.52646447
1417093_a_at	8.726715388	8.588979042	8.631048308	8.538506339	8.776669749	8.733388197
1417094_at	9.251850857	9.523941547	9.552293883	9.405403475	9.989023299	10.10260466
1417095_a_at	8.574502439	8.543888948	8.976578291	8.140882604	8.78610744	8.229660814
1417096_at	9.699250759	9.844154563	9.689093818	9.112095111	9.013649504	9.046781472
1417097_at	9.27217246	9.252735481	9.107169412	9.198358165	8.808315079	8.499946235
1417098_s_at	9.022511282	8.907395317	9.166324019	8.900531671	8.844340636	8.625909386
1417099_at	10.16690568	10.15405294	9.892716069	10.34131487	10.37649542	9.963657676
1417100_at	8.936346146	8.572946319	8.870875523	8.955699727	8.814023575	8.887911744
1417101_at	8.974412785	8.901457683	8.612511922	7.922330179	7.60678697	7.633527142
1417102_a_at	12.30670261	12.17946903	12.54927427	12.02255614	12.39274776	12.25362877
1417103_at	9.333007264	9.541685798	9.638900348	9.48005016	9.615433571	9.604776237
1417104_at	11.24561773	11.0858169	11.45482139	11.5710375	11.83210641	11.70055041
1417105_at	10.71915034	10.80157374	10.82674563	10.95706303	10.95041768	10.84869829
1417106_at	10.80455583	10.64730835	10.83138959	10.15762907	10.48436815	10.51676625
1417107_at	8.917248168	9.367311953	9.074933761	8.887706641	8.916638924	8.662226691
1417108_at	8.27109814	8.519088728	8.07077606	8.325328585	7.839890069	7.939324844
1417109_at	9.249186229	9.385621182	9.232567395	9.444126846	9.639959343	9.915844045
1417110_at	9.176499289	9.14912853	8.951191026	9.433886605	9.170853697	9.352029516
1417111_at	10.82027265	10.81148911	10.99837086	10.86923017	11.06928164	11.10629011
1417112_at	10.66190327	10.67602472	10.95437019	10.72527874	10.87281884	10.99420663
1417113_at	10.22141074	10.22483231	10.23600531	10.28834548	10.31383526	10.23243326
1417114_at	9.354627642	9.204047952	9.214687742	9.574112122	8.918871806	8.936218761
1417115_at	7.203496303	7.326288765	7.583139429	8.355699749	8.485981324	7.999118118
1417116_at	10.65224356	10.74810007	10.35090751	9.886148638	10.1194884	9.930308387
1417117_at	7.452391907	7.906435798	7.660985187	7.996825282	7.667903784	7.869858713
1417118_a_at	10.90794811	11.010971	10.89722228	10.83591705	10.84653621	10.59080734
1417119_at	8.938402763	8.974393338	8.867632482	8.998193675	8.841542204	8.506443179
1417120_at	7.680771821	7.78673547	8.134597905	7.628592394	8.513397005	8.43448325
1417121_at	5.284922979	5.98673783	3.320335544	4.453082263	3.82462915	3.575411547
1417122_at	11.78726023	11.89636905	11.64032625	10.5363166	10.45817303	10.08729216
1417123_at	10.38208491	10.43943403	10.1820097	9.389505962	8.309090231	8.658898508
1417124_at	13.87184194	13.75441347	13.8490207	13.21992166	13.29866779	12.87049697
1417125_at	11.69533761	11.72486039	11.98815174	11.18039995	11.047123	11.46797374
1417126_a_at	13.93686236	14.0161333	14.00055003	13.85346856	14.02993606	14.02765683
1417127_at	6.11872946	6.320180981	6.051779847	6.963201319	7.096831075	6.309613683
1417128_at	8.013409642	7.92027793	8.068958155	8.507939012	8.78127499	8.674533823
1417129_a_at	9.484788475	9.597596359	9.69977196	8.619003964	9.031040372	9.209958994
1417130_s_at	9.604016329	9.063363118	9.700813862	9.459172294	9.833030771	9.985939506
1417131_at	9.897687821	9.785683707	9.780135089	9.893192418	9.27193469	9.754511103
1417132_at	9.479652504	9.512259583	9.510366321	9.604412752	9.441002263	9.451520949
1417133_at	12.47328017	12.25720324	12.56303321	12.60332328	12.76027052	12.80395788
1417134_at	10.50829386	10.62977084	10.53962417	9.575714689	10.20242127	9.956450196
1417135_at	8.64118101	8.625268569	8.225101595	8.157378094	7.044857624	7.852409748
1417136_s_at	8.80299169	8.733964885	8.011165086	7.994588157	6.726050123	7.586119734
1417137_at	5.506792903	6.843805446	5.61195923	4.222558103	3.416499022	2.488932171
1417138_s_at	10.98870642	10.80563402	10.95007589	10.8388154	10.7979029	10.96057037
1417139_at	8.859633663	8.661423112	8.674434963	8.715677931	8.891230528	8.858854834
1417140_a_at	10.5336004	10.3752253	10.50264606	10.21996848	10.46054016	10.37417253
1417141_at	9.006836096	9.573776427	8.843324623	9.629860772	9.199990454	9.558790447
1417142_at	8.990418277	9.365961223	9.0488983	8.967937754	9.036979407	8.857013233
1417143_at	10.36870242	10.00597739	10.3919084	10.10100935	10.54152092	10.46851669
1417144_at	9.748088866	9.875898358	10.03101946	10.01059387	10.17153486	10.07301889
1417145_at	9.273007622	9.182126833	9.14149522	9.448972746	9.445565991	9.329234331
1417146_at	9.938233658	10.14741173	10.08429756	9.616417365	9.599897945	9.644982234
1417147_at	7.34029722	7.579214278	7.606433835	7.873376356	7.768974148	7.927463523
1417148_at	8.916253391	8.794208094	8.973455865	8.904595956	9.274015681	9.593074441
1417149_at	11.65890234	11.45465145	11.73733812	11.75383645	11.89950983	11.91390218
1417150_at	10.76114561	10.71848617	11.37395885	10.76386272	11.67404621	11.32344155
1417151_a_at	6.471879557	6.475305855	6.889181468	6.023551026	6.687961287	5.801905416
1417152_at	8.483972819	8.739381218	8.546494181	7.327673	8.140091857	8.165607259
1417153_at	6.347479204	6.757087508	6.598007061	6.880139092	6.625443725	6.355715074
1417154_at	7.04832238	7.694171109	7.351157443	7.892060485	7.255844118	7.87209754
1417155_at	8.789670608	9.091324969	9.233627888	9.142329174	9.370174113	9.234229949
1417156_at	3.961435346	5.258029947	5.714151308	4.53990594	6.983037704	8.075247393
1417157_at	11.4557047	11.38570619	11.50493979	10.985747	11.1906259	11.32626186
1417158_at	7.888203241	7.540584036	8.040248502	7.163500492	7.740566565	7.159376775
1417159_at	4.453207829	4.348187642	3.480606153	5.023786879	4.772564574	4.060951627
1417160_s_at	4.597783426	5.650510334	2.811558712	6.58146478	6.371816417	6.363986742
1417161_at	9.936223307	9.871757372	9.856111287	9.688515612	9.491236838	9.425177804
1417162_at	10.97113159	10.83423713	10.70516921	9.980743437	10.42220996	10.49361584
1417163_at	6.16494285	6.179188913	6.546334169	6.301615626	6.762737737	6.472949552
1417164_at	8.136830758	7.901211341	7.849399412	8.469751285	8.250682181	8.682428876
1417165_at	11.45110821	11.35882172	11.392438	10.68401612	10.815944	10.7735098
1417166_at	10.27330419	10.26776778	10.2249638	10.36363623	10.35325159	10.51349341
1417167_at	9.098554576	9.198584358	9.188336263	9.144647315	8.819346881	8.777908641
1417168_a_at	9.307358723	9.028724087	9.545325602	10.94479803	11.25427916	11.15225857
1417169_at	9.589780098	9.338116341	9.553859485	10.50839575	11.24609798	11.01479899
1417170_at	10.24638694	10.1820983	10.30149179	10.13467327	10.21094174	10.12181172
1417171_at	6.261139547	6.72224992	6.735131461	5.777569977	6.584134559	6.286404961
1417172_at	6.481090387	5.043783356	6.886073326	6.299818759	6.658984663	6.438407362
1417173_at	9.044454416	9.23449986	9.302906071	9.02033172	8.896138281	8.911645592
1417174_at	8.414089841	8.414279174	9.106916585	8.795402042	8.791626314	8.411912096
1417175_at	9.466312988	9.319496006	9.141122899	10.06407774	10.15850524	10.17712019
1417176_at	10.68007786	10.59192148	10.79376421	11.29101777	10.59647983	11.06635612
1417177_at	10.08998113	9.805090047	10.30504983	10.35627995	10.54687279	10.47083103
1417178_at	7.541689258	6.647557821	7.412159976	6.284037937	7.304475749	6.826742793
1417179_at	9.842934931	9.6831016	9.593264966	10.01723706	10.14412162	9.846877527
1417180_at	8.976648444	9.303777964	9.295534088	9.019782866	9.113644467	9.021753989
1417181_a_at	8.823072566	8.964831988	8.571909225	8.641689094	8.372987658	8.662638714
1417182_at	8.682444694	8.811625826	8.933701785	9.236542744	9.267520833	9.126138315
1417183_at	10.63990022	10.33796177	10.62568614	10.61435124	10.49012104	10.44045838
1417184_s_at	14.50247652	14.64111872	14.56823611	14.92315712	14.95287329	14.96449901
1417185_at	12.03169464	12.32689434	12.07478257	11.81361906	11.78371999	12.07083018
1417186_at	12.18979407	12.18405427	12.18839852	12.61435422	12.54824669	12.33384348
1417187_at	6.474598439	5.695345337	5.90902106	5.549926726	4.452762402	4.251469586
1417188_s_at	7.376306732	7.43645353	7.420737121	7.295667247	7.536564039	7.660755602
1417189_at	11.44295533	11.30093502	11.57491193	10.96750158	11.14740363	11.04356088
1417190_at	9.153944506	9.589241205	9.243126105	9.673211335	9.687829446	9.574408121
1417191_at	10.41721589	10.07216172	10.30172021	10.0119778	10.41068492	10.3004348
1417192_at	10.14859179	9.987077203	10.16651391	9.984058866	9.863399785	10.08082614
1417193_at	11.09890997	10.99980591	11.12111958	10.92248053	10.78397104	10.84953734
1417194_at	6.843921192	5.985530596	5.516428285	5.68267479	6.233015406	6.527591418
1417195_at	7.499464451	7.733968449	7.671705477	8.439387681	8.46435152	8.538491494
1417196_s_at	8.716688529	8.501845826	9.009071367	8.938888764	9.09036022	9.134423786
1417197_at	8.24248622	8.047614072	7.819855493	8.112389585	7.534698757	7.804763174
1417198_at	5.771569372	5.875244119	5.920896274	4.351137378	4.15175569	5.83192878
1417199_at	9.908575763	10.15351915	9.914343149	9.820513947	9.750926274	10.03628129
1417200_at	10.30137402	10.42648595	10.12239147	10.37115777	9.731568854	9.837490621
1417201_at	7.451752246	8.023684747	7.95765781	8.053920447	8.487913577	8.171932409
1417202_s_at	11.08033718	11.01601082	11.18520255	11.15492952	11.27137416	11.38881882
1417203_at	9.501428495	8.915438902	8.828730286	8.545737454	8.785629618	8.732421953
1417204_at	11.82906642	11.98217152	11.9478061	11.92308951	12.58334548	12.43412791
1417205_at	10.02762531	9.920526917	10.03430623	10.16995768	10.33544456	10.29391352
1417206_at	9.331332494	9.20565577	9.394191424	9.07791033	9.37867669	9.130007669
